table_schema,table_name,column_name,data_type,is_nullable,column_default
information_schema,routines,routine_definition,character varying,YES,null
information_schema,routines,external_name,character varying,YES,null
information_schema,routines,external_language,character varying,YES,null
information_schema,routines,parameter_style,character varying,YES,null
information_schema,routines,is_deterministic,character varying,YES,null
information_schema,routines,sql_data_access,character varying,YES,null
information_schema,routines,is_null_call,character varying,YES,null
information_schema,routines,sql_path,character varying,YES,null
information_schema,routines,schema_level_routine,character varying,YES,null
information_schema,routines,max_dynamic_result_sets,integer,YES,null
information_schema,routines,is_user_defined_cast,character varying,YES,null
information_schema,routines,is_implicitly_invocable,character varying,YES,null
information_schema,routines,security_type,character varying,YES,null
information_schema,routines,to_sql_specific_catalog,name,YES,null
information_schema,routines,to_sql_specific_schema,name,YES,null
information_schema,routines,to_sql_specific_name,name,YES,null
information_schema,routines,as_locator,character varying,YES,null
information_schema,routines,created,timestamp with time zone,YES,null
information_schema,routines,last_altered,timestamp with time zone,YES,null
information_schema,routines,new_savepoint_level,character varying,YES,null
information_schema,routines,is_udt_dependent,character varying,YES,null
information_schema,routines,result_cast_from_data_type,character varying,YES,null
information_schema,routines,result_cast_as_locator,character varying,YES,null
information_schema,routines,result_cast_char_max_length,integer,YES,null
information_schema,routines,result_cast_char_octet_length,integer,YES,null
information_schema,routines,result_cast_char_set_catalog,name,YES,null
information_schema,routines,result_cast_char_set_schema,name,YES,null
information_schema,routines,result_cast_char_set_name,name,YES,null
information_schema,routines,result_cast_collation_catalog,name,YES,null
information_schema,routines,result_cast_collation_schema,name,YES,null
information_schema,routines,result_cast_collation_name,name,YES,null
information_schema,routines,result_cast_numeric_precision,integer,YES,null
information_schema,routines,result_cast_numeric_precision_radix,integer,YES,null
information_schema,routines,result_cast_numeric_scale,integer,YES,null
information_schema,routines,result_cast_datetime_precision,integer,YES,null
information_schema,routines,result_cast_interval_type,character varying,YES,null
information_schema,routines,result_cast_interval_precision,integer,YES,null
information_schema,routines,result_cast_type_udt_catalog,name,YES,null
information_schema,routines,result_cast_type_udt_schema,name,YES,null
information_schema,routines,result_cast_type_udt_name,name,YES,null
information_schema,routines,result_cast_scope_catalog,name,YES,null
information_schema,routines,result_cast_scope_schema,name,YES,null
information_schema,routines,result_cast_scope_name,name,YES,null
information_schema,routines,result_cast_maximum_cardinality,integer,YES,null
information_schema,routines,result_cast_dtd_identifier,name,YES,null
information_schema,schemata,catalog_name,name,YES,null
information_schema,schemata,schema_name,name,YES,null
information_schema,schemata,schema_owner,name,YES,null
information_schema,schemata,default_character_set_catalog,name,YES,null
information_schema,schemata,default_character_set_schema,name,YES,null
information_schema,schemata,default_character_set_name,name,YES,null
information_schema,schemata,sql_path,character varying,YES,null
information_schema,sequences,sequence_catalog,name,YES,null
information_schema,sequences,sequence_schema,name,YES,null
information_schema,sequences,sequence_name,name,YES,null
information_schema,sequences,data_type,character varying,YES,null
information_schema,sequences,numeric_precision,integer,YES,null
information_schema,sequences,numeric_precision_radix,integer,YES,null
information_schema,sequences,numeric_scale,integer,YES,null
information_schema,sequences,start_value,character varying,YES,null
information_schema,sequences,minimum_value,character varying,YES,null
information_schema,sequences,maximum_value,character varying,YES,null
information_schema,sequences,increment,character varying,YES,null
information_schema,sequences,cycle_option,character varying,YES,null
information_schema,sql_features,feature_id,character varying,YES,null
information_schema,sql_features,feature_name,character varying,YES,null
information_schema,sql_features,sub_feature_id,character varying,YES,null
information_schema,sql_features,sub_feature_name,character varying,YES,null
information_schema,sql_features,is_supported,character varying,YES,null
information_schema,sql_features,is_verified_by,character varying,YES,null
information_schema,sql_features,comments,character varying,YES,null
information_schema,sql_implementation_info,implementation_info_id,character varying,YES,null
information_schema,sql_implementation_info,implementation_info_name,character varying,YES,null
information_schema,sql_implementation_info,integer_value,integer,YES,null
information_schema,sql_implementation_info,character_value,character varying,YES,null
information_schema,sql_implementation_info,comments,character varying,YES,null
information_schema,sql_parts,feature_id,character varying,YES,null
information_schema,sql_parts,feature_name,character varying,YES,null
information_schema,sql_parts,is_supported,character varying,YES,null
information_schema,sql_parts,is_verified_by,character varying,YES,null
information_schema,sql_parts,comments,character varying,YES,null
information_schema,sql_sizing,sizing_id,integer,YES,null
information_schema,sql_sizing,sizing_name,character varying,YES,null
information_schema,sql_sizing,supported_value,integer,YES,null
information_schema,sql_sizing,comments,character varying,YES,null
information_schema,table_constraints,constraint_catalog,name,YES,null
information_schema,table_constraints,constraint_schema,name,YES,null
information_schema,table_constraints,constraint_name,name,YES,null
information_schema,table_constraints,table_catalog,name,YES,null
information_schema,table_constraints,table_schema,name,YES,null
information_schema,table_constraints,table_name,name,YES,null
information_schema,table_constraints,constraint_type,character varying,YES,null
information_schema,table_constraints,is_deferrable,character varying,YES,null
information_schema,table_constraints,initially_deferred,character varying,YES,null
information_schema,table_constraints,enforced,character varying,YES,null
information_schema,table_constraints,nulls_distinct,character varying,YES,null
information_schema,table_privileges,grantor,name,YES,null
information_schema,table_privileges,grantee,name,YES,null
information_schema,table_privileges,table_catalog,name,YES,null
information_schema,table_privileges,table_schema,name,YES,null
information_schema,table_privileges,table_name,name,YES,null
information_schema,table_privileges,privilege_type,character varying,YES,null
information_schema,table_privileges,is_grantable,character varying,YES,null
information_schema,table_privileges,with_hierarchy,character varying,YES,null
information_schema,tables,table_catalog,name,YES,null
information_schema,tables,table_schema,name,YES,null
information_schema,tables,table_name,name,YES,null
information_schema,tables,table_type,character varying,YES,null
information_schema,tables,self_referencing_column_name,name,YES,null
information_schema,tables,reference_generation,character varying,YES,null
information_schema,tables,user_defined_type_catalog,name,YES,null
information_schema,tables,user_defined_type_schema,name,YES,null
information_schema,tables,user_defined_type_name,name,YES,null
information_schema,tables,is_insertable_into,character varying,YES,null
information_schema,tables,is_typed,character varying,YES,null
information_schema,tables,commit_action,character varying,YES,null
information_schema,transforms,udt_catalog,name,YES,null
information_schema,transforms,udt_schema,name,YES,null
information_schema,transforms,udt_name,name,YES,null
information_schema,transforms,specific_catalog,name,YES,null
information_schema,transforms,specific_schema,name,YES,null
information_schema,transforms,specific_name,name,YES,null
information_schema,transforms,group_name,name,YES,null
information_schema,transforms,transform_type,character varying,YES,null
information_schema,triggered_update_columns,trigger_catalog,name,YES,null
information_schema,triggered_update_columns,trigger_schema,name,YES,null
information_schema,triggered_update_columns,trigger_name,name,YES,null
information_schema,triggered_update_columns,event_object_catalog,name,YES,null
information_schema,triggered_update_columns,event_object_schema,name,YES,null
information_schema,triggered_update_columns,event_object_table,name,YES,null
information_schema,triggered_update_columns,event_object_column,name,YES,null
information_schema,triggers,trigger_catalog,name,YES,null
information_schema,triggers,trigger_schema,name,YES,null
information_schema,triggers,trigger_name,name,YES,null
information_schema,triggers,event_manipulation,character varying,YES,null
information_schema,triggers,event_object_catalog,name,YES,null
information_schema,triggers,event_object_schema,name,YES,null
information_schema,triggers,event_object_table,name,YES,null
information_schema,triggers,action_order,integer,YES,null
information_schema,triggers,action_condition,character varying,YES,null
information_schema,triggers,action_statement,character varying,YES,null
information_schema,triggers,action_orientation,character varying,YES,null
information_schema,triggers,action_timing,character varying,YES,null
information_schema,triggers,action_reference_old_table,name,YES,null
information_schema,triggers,action_reference_new_table,name,YES,null
information_schema,triggers,action_reference_old_row,name,YES,null
information_schema,triggers,action_reference_new_row,name,YES,null
information_schema,triggers,created,timestamp with time zone,YES,null
information_schema,udt_privileges,grantor,name,YES,null
information_schema,udt_privileges,grantee,name,YES,null
information_schema,udt_privileges,udt_catalog,name,YES,null
information_schema,udt_privileges,udt_schema,name,YES,null
information_schema,udt_privileges,udt_name,name,YES,null
information_schema,udt_privileges,privilege_type,character varying,YES,null
information_schema,udt_privileges,is_grantable,character varying,YES,null
information_schema,usage_privileges,grantor,name,YES,null
information_schema,usage_privileges,grantee,name,YES,null
information_schema,usage_privileges,object_catalog,name,YES,null
information_schema,usage_privileges,object_schema,name,YES,null
information_schema,usage_privileges,object_name,name,YES,null
information_schema,usage_privileges,object_type,character varying,YES,null
information_schema,usage_privileges,privilege_type,character varying,YES,null
information_schema,usage_privileges,is_grantable,character varying,YES,null
information_schema,user_defined_types,user_defined_type_catalog,name,YES,null
information_schema,user_defined_types,user_defined_type_schema,name,YES,null
information_schema,user_defined_types,user_defined_type_name,name,YES,null
information_schema,user_defined_types,user_defined_type_category,character varying,YES,null
information_schema,user_defined_types,is_instantiable,character varying,YES,null
information_schema,user_defined_types,is_final,character varying,YES,null
information_schema,user_defined_types,ordering_form,character varying,YES,null
information_schema,user_defined_types,ordering_category,character varying,YES,null
information_schema,user_defined_types,ordering_routine_catalog,name,YES,null
information_schema,user_defined_types,ordering_routine_schema,name,YES,null
information_schema,user_defined_types,ordering_routine_name,name,YES,null
information_schema,user_defined_types,reference_type,character varying,YES,null
information_schema,user_defined_types,data_type,character varying,YES,null
information_schema,user_defined_types,character_maximum_length,integer,YES,null
information_schema,user_defined_types,character_octet_length,integer,YES,null
information_schema,user_defined_types,character_set_catalog,name,YES,null
information_schema,user_defined_types,character_set_schema,name,YES,null
information_schema,user_defined_types,character_set_name,name,YES,null
information_schema,user_defined_types,collation_catalog,name,YES,null
information_schema,user_defined_types,collation_schema,name,YES,null
information_schema,user_defined_types,collation_name,name,YES,null
information_schema,user_defined_types,numeric_precision,integer,YES,null
information_schema,user_defined_types,numeric_precision_radix,integer,YES,null
information_schema,user_defined_types,numeric_scale,integer,YES,null
information_schema,user_defined_types,datetime_precision,integer,YES,null
information_schema,user_defined_types,interval_type,character varying,YES,null
information_schema,user_defined_types,interval_precision,integer,YES,null
information_schema,user_defined_types,source_dtd_identifier,name,YES,null
information_schema,user_defined_types,ref_dtd_identifier,name,YES,null
information_schema,user_mapping_options,authorization_identifier,name,YES,null
information_schema,user_mapping_options,foreign_server_catalog,name,YES,null
information_schema,user_mapping_options,foreign_server_name,name,YES,null
information_schema,user_mapping_options,option_name,name,YES,null
information_schema,user_mapping_options,option_value,character varying,YES,null
information_schema,user_mappings,authorization_identifier,name,YES,null
information_schema,user_mappings,foreign_server_catalog,name,YES,null
information_schema,user_mappings,foreign_server_name,name,YES,null
information_schema,view_column_usage,view_catalog,name,YES,null
information_schema,view_column_usage,view_schema,name,YES,null
information_schema,view_column_usage,view_name,name,YES,null
information_schema,view_column_usage,table_catalog,name,YES,null
information_schema,view_column_usage,table_schema,name,YES,null
information_schema,view_column_usage,table_name,name,YES,null
information_schema,view_column_usage,column_name,name,YES,null
information_schema,view_routine_usage,table_catalog,name,YES,null
information_schema,view_routine_usage,table_schema,name,YES,null
information_schema,view_routine_usage,table_name,name,YES,null
information_schema,view_routine_usage,specific_catalog,name,YES,null
information_schema,view_routine_usage,specific_schema,name,YES,null
information_schema,view_routine_usage,specific_name,name,YES,null
information_schema,view_table_usage,view_catalog,name,YES,null
information_schema,view_table_usage,view_schema,name,YES,null
information_schema,view_table_usage,view_name,name,YES,null
information_schema,view_table_usage,table_catalog,name,YES,null
information_schema,view_table_usage,table_schema,name,YES,null
information_schema,view_table_usage,table_name,name,YES,null
information_schema,views,table_catalog,name,YES,null
information_schema,views,table_schema,name,YES,null
information_schema,views,table_name,name,YES,null
information_schema,views,view_definition,character varying,YES,null
information_schema,views,check_option,character varying,YES,null
information_schema,views,is_updatable,character varying,YES,null
information_schema,views,is_insertable_into,character varying,YES,null
information_schema,views,is_trigger_updatable,character varying,YES,null
information_schema,views,is_trigger_deletable,character varying,YES,null
information_schema,views,is_trigger_insertable_into,character varying,YES,null
pg_catalog,pg_aggregate,aggfnoid,regproc,NO,null
pg_catalog,pg_aggregate,aggkind,"""char""",NO,null
pg_catalog,pg_aggregate,aggnumdirectargs,smallint,NO,null
pg_catalog,pg_aggregate,aggtransfn,regproc,NO,null
pg_catalog,pg_aggregate,aggfinalfn,regproc,NO,null
pg_catalog,pg_aggregate,aggcombinefn,regproc,NO,null
pg_catalog,pg_aggregate,aggserialfn,regproc,NO,null
pg_catalog,pg_aggregate,aggdeserialfn,regproc,NO,null
pg_catalog,pg_aggregate,aggmtransfn,regproc,NO,null
pg_catalog,pg_aggregate,aggminvtransfn,regproc,NO,null
pg_catalog,pg_aggregate,aggmfinalfn,regproc,NO,null
pg_catalog,pg_aggregate,aggfinalextra,boolean,NO,null
pg_catalog,pg_aggregate,aggmfinalextra,boolean,NO,null
pg_catalog,pg_aggregate,aggfinalmodify,"""char""",NO,null
pg_catalog,pg_aggregate,aggmfinalmodify,"""char""",NO,null
pg_catalog,pg_aggregate,aggsortop,oid,NO,null
pg_catalog,pg_aggregate,aggtranstype,oid,NO,null
pg_catalog,pg_aggregate,aggtransspace,integer,NO,null
pg_catalog,pg_aggregate,aggmtranstype,oid,NO,null
pg_catalog,pg_aggregate,aggmtransspace,integer,NO,null
pg_catalog,pg_aggregate,agginitval,text,YES,null
pg_catalog,pg_aggregate,aggminitval,text,YES,null
pg_catalog,pg_am,oid,oid,NO,null
pg_catalog,pg_am,amname,name,NO,null
pg_catalog,pg_am,amhandler,regproc,NO,null
pg_catalog,pg_am,amtype,"""char""",NO,null
pg_catalog,pg_amop,oid,oid,NO,null
pg_catalog,pg_amop,amopfamily,oid,NO,null
pg_catalog,pg_amop,amoplefttype,oid,NO,null
pg_catalog,pg_amop,amoprighttype,oid,NO,null
pg_catalog,pg_amop,amopstrategy,smallint,NO,null
pg_catalog,pg_amop,amoppurpose,"""char""",NO,null
pg_catalog,pg_amop,amopopr,oid,NO,null
pg_catalog,pg_amop,amopmethod,oid,NO,null
pg_catalog,pg_amop,amopsortfamily,oid,NO,null
pg_catalog,pg_amproc,oid,oid,NO,null
pg_catalog,pg_amproc,amprocfamily,oid,NO,null
pg_catalog,pg_amproc,amproclefttype,oid,NO,null
pg_catalog,pg_amproc,amprocrighttype,oid,NO,null
pg_catalog,pg_amproc,amprocnum,smallint,NO,null
pg_catalog,pg_amproc,amproc,regproc,NO,null
pg_catalog,pg_attrdef,oid,oid,NO,null
pg_catalog,pg_attrdef,adrelid,oid,NO,null
pg_catalog,pg_attrdef,adnum,smallint,NO,null
pg_catalog,pg_attrdef,adbin,pg_node_tree,NO,null
pg_catalog,pg_attribute,attrelid,oid,NO,null
pg_catalog,pg_attribute,attname,name,NO,null
pg_catalog,pg_attribute,atttypid,oid,NO,null
pg_catalog,pg_attribute,attlen,smallint,NO,null
pg_catalog,pg_attribute,attnum,smallint,NO,null
pg_catalog,pg_attribute,attcacheoff,integer,NO,null
pg_catalog,pg_attribute,atttypmod,integer,NO,null
pg_catalog,pg_attribute,attndims,smallint,NO,null
pg_catalog,pg_attribute,attbyval,boolean,NO,null
pg_catalog,pg_attribute,attalign,"""char""",NO,null
pg_catalog,pg_attribute,attstorage,"""char""",NO,null
pg_catalog,pg_attribute,attcompression,"""char""",NO,null
pg_catalog,pg_attribute,attnotnull,boolean,NO,null
pg_catalog,pg_attribute,atthasdef,boolean,NO,null
pg_catalog,pg_attribute,atthasmissing,boolean,NO,null
pg_catalog,pg_attribute,attidentity,"""char""",NO,null
pg_catalog,pg_attribute,attgenerated,"""char""",NO,null
pg_catalog,pg_attribute,attisdropped,boolean,NO,null
pg_catalog,pg_attribute,attislocal,boolean,NO,null
pg_catalog,pg_attribute,attinhcount,smallint,NO,null
pg_catalog,pg_attribute,attcollation,oid,NO,null
pg_catalog,pg_attribute,attstattarget,smallint,YES,null
pg_catalog,pg_attribute,attacl,ARRAY,YES,null
pg_catalog,pg_attribute,attoptions,ARRAY,YES,null
pg_catalog,pg_attribute,attfdwoptions,ARRAY,YES,null
pg_catalog,pg_attribute,attmissingval,anyarray,YES,null
pg_catalog,pg_auth_members,oid,oid,NO,null
pg_catalog,pg_auth_members,roleid,oid,NO,null
pg_catalog,pg_auth_members,member,oid,NO,null
pg_catalog,pg_auth_members,grantor,oid,NO,null
pg_catalog,pg_auth_members,admin_option,boolean,NO,null
pg_catalog,pg_auth_members,inherit_option,boolean,NO,null
pg_catalog,pg_auth_members,set_option,boolean,NO,null
pg_catalog,pg_authid,oid,oid,NO,null
pg_catalog,pg_authid,rolname,name,NO,null
pg_catalog,pg_authid,rolsuper,boolean,NO,null
pg_catalog,pg_authid,rolinherit,boolean,NO,null
pg_catalog,pg_authid,rolcreaterole,boolean,NO,null
pg_catalog,pg_authid,rolcreatedb,boolean,NO,null
pg_catalog,pg_authid,rolcanlogin,boolean,NO,null
pg_catalog,pg_authid,rolreplication,boolean,NO,null
pg_catalog,pg_authid,rolbypassrls,boolean,NO,null
pg_catalog,pg_authid,rolconnlimit,integer,NO,null
pg_catalog,pg_authid,rolpassword,text,YES,null
pg_catalog,pg_authid,rolvaliduntil,timestamp with time zone,YES,null
pg_catalog,pg_available_extension_versions,name,name,YES,null
pg_catalog,pg_available_extension_versions,version,text,YES,null
pg_catalog,pg_available_extension_versions,installed,boolean,YES,null
pg_catalog,pg_available_extension_versions,superuser,boolean,YES,null
pg_catalog,pg_available_extension_versions,trusted,boolean,YES,null
pg_catalog,pg_available_extension_versions,relocatable,boolean,YES,null
pg_catalog,pg_available_extension_versions,schema,name,YES,null
pg_catalog,pg_available_extension_versions,requires,ARRAY,YES,null
pg_catalog,pg_available_extension_versions,comment,text,YES,null
pg_catalog,pg_available_extensions,name,name,YES,null
pg_catalog,pg_available_extensions,default_version,text,YES,null
pg_catalog,pg_available_extensions,installed_version,text,YES,null
pg_catalog,pg_available_extensions,comment,text,YES,null
pg_catalog,pg_backend_memory_contexts,name,text,YES,null
pg_catalog,pg_backend_memory_contexts,ident,text,YES,null
pg_catalog,pg_backend_memory_contexts,parent,text,YES,null
pg_catalog,pg_backend_memory_contexts,level,integer,YES,null
pg_catalog,pg_backend_memory_contexts,total_bytes,bigint,YES,null
pg_catalog,pg_backend_memory_contexts,total_nblocks,bigint,YES,null
pg_catalog,pg_backend_memory_contexts,free_bytes,bigint,YES,null
pg_catalog,pg_backend_memory_contexts,free_chunks,bigint,YES,null
pg_catalog,pg_backend_memory_contexts,used_bytes,bigint,YES,null
pg_catalog,pg_cast,oid,oid,NO,null
pg_catalog,pg_cast,castsource,oid,NO,null
pg_catalog,pg_cast,casttarget,oid,NO,null
pg_catalog,pg_cast,castfunc,oid,NO,null
pg_catalog,pg_cast,castcontext,"""char""",NO,null
pg_catalog,pg_cast,castmethod,"""char""",NO,null
pg_catalog,pg_class,oid,oid,NO,null
pg_catalog,pg_class,relname,name,NO,null
pg_catalog,pg_class,relnamespace,oid,NO,null
pg_catalog,pg_class,reltype,oid,NO,null
pg_catalog,pg_class,reloftype,oid,NO,null
pg_catalog,pg_class,relowner,oid,NO,null
pg_catalog,pg_class,relam,oid,NO,null
pg_catalog,pg_class,relfilenode,oid,NO,null
pg_catalog,pg_class,reltablespace,oid,NO,null
pg_catalog,pg_class,relpages,integer,NO,null
pg_catalog,pg_class,reltuples,real,NO,null
pg_catalog,pg_class,relallvisible,integer,NO,null
pg_catalog,pg_class,reltoastrelid,oid,NO,null
pg_catalog,pg_class,relhasindex,boolean,NO,null
pg_catalog,pg_class,relisshared,boolean,NO,null
pg_catalog,pg_class,relpersistence,"""char""",NO,null
pg_catalog,pg_class,relkind,"""char""",NO,null
pg_catalog,pg_class,relnatts,smallint,NO,null
pg_catalog,pg_class,relchecks,smallint,NO,null
pg_catalog,pg_class,relhasrules,boolean,NO,null
pg_catalog,pg_class,relhastriggers,boolean,NO,null
pg_catalog,pg_class,relhassubclass,boolean,NO,null
pg_catalog,pg_class,relrowsecurity,boolean,NO,null
pg_catalog,pg_class,relforcerowsecurity,boolean,NO,null
pg_catalog,pg_class,relispopulated,boolean,NO,null
pg_catalog,pg_class,relreplident,"""char""",NO,null
pg_catalog,pg_class,relispartition,boolean,NO,null
pg_catalog,pg_class,relrewrite,oid,NO,null
pg_catalog,pg_class,relfrozenxid,xid,NO,null
pg_catalog,pg_class,relminmxid,xid,NO,null
pg_catalog,pg_class,relacl,ARRAY,YES,null
pg_catalog,pg_class,reloptions,ARRAY,YES,null
pg_catalog,pg_class,relpartbound,pg_node_tree,YES,null
pg_catalog,pg_collation,oid,oid,NO,null
pg_catalog,pg_collation,collname,name,NO,null
pg_catalog,pg_collation,collnamespace,oid,NO,null
pg_catalog,pg_collation,collowner,oid,NO,null
pg_catalog,pg_collation,collprovider,"""char""",NO,null
pg_catalog,pg_collation,collisdeterministic,boolean,NO,null
pg_catalog,pg_collation,collencoding,integer,NO,null
pg_catalog,pg_collation,collcollate,text,YES,null
pg_catalog,pg_collation,collctype,text,YES,null
pg_catalog,pg_collation,colllocale,text,YES,null
pg_catalog,pg_collation,collicurules,text,YES,null
pg_catalog,pg_collation,collversion,text,YES,null
pg_catalog,pg_config,name,text,YES,null
pg_catalog,pg_config,setting,text,YES,null
pg_catalog,pg_constraint,oid,oid,NO,null
pg_catalog,pg_constraint,conname,name,NO,null
pg_catalog,pg_constraint,connamespace,oid,NO,null
pg_catalog,pg_constraint,contype,"""char""",NO,null
pg_catalog,pg_constraint,condeferrable,boolean,NO,null
pg_catalog,pg_constraint,condeferred,boolean,NO,null
pg_catalog,pg_constraint,convalidated,boolean,NO,null
pg_catalog,pg_constraint,conrelid,oid,NO,null
pg_catalog,pg_constraint,contypid,oid,NO,null
pg_catalog,pg_constraint,conindid,oid,NO,null
pg_catalog,pg_constraint,conparentid,oid,NO,null
pg_catalog,pg_constraint,confrelid,oid,NO,null
pg_catalog,pg_constraint,confupdtype,"""char""",NO,null
pg_catalog,pg_constraint,confdeltype,"""char""",NO,null
pg_catalog,pg_constraint,confmatchtype,"""char""",NO,null
pg_catalog,pg_constraint,conislocal,boolean,NO,null
pg_catalog,pg_constraint,coninhcount,smallint,NO,null
pg_catalog,pg_constraint,connoinherit,boolean,NO,null
pg_catalog,pg_constraint,conkey,ARRAY,YES,null
pg_catalog,pg_constraint,confkey,ARRAY,YES,null
pg_catalog,pg_constraint,conpfeqop,ARRAY,YES,null
pg_catalog,pg_constraint,conppeqop,ARRAY,YES,null
pg_catalog,pg_constraint,conffeqop,ARRAY,YES,null
pg_catalog,pg_constraint,confdelsetcols,ARRAY,YES,null
pg_catalog,pg_constraint,conexclop,ARRAY,YES,null
pg_catalog,pg_constraint,conbin,pg_node_tree,YES,null
pg_catalog,pg_conversion,oid,oid,NO,null
pg_catalog,pg_conversion,conname,name,NO,null
pg_catalog,pg_conversion,connamespace,oid,NO,null
pg_catalog,pg_conversion,conowner,oid,NO,null
pg_catalog,pg_conversion,conforencoding,integer,NO,null
pg_catalog,pg_conversion,contoencoding,integer,NO,null
pg_catalog,pg_conversion,conproc,regproc,NO,null
pg_catalog,pg_conversion,condefault,boolean,NO,null
pg_catalog,pg_cursors,name,text,YES,null
pg_catalog,pg_cursors,statement,text,YES,null
pg_catalog,pg_cursors,is_holdable,boolean,YES,null
pg_catalog,pg_cursors,is_binary,boolean,YES,null
pg_catalog,pg_cursors,is_scrollable,boolean,YES,null
pg_catalog,pg_cursors,creation_time,timestamp with time zone,YES,null
pg_catalog,pg_database,oid,oid,NO,null
pg_catalog,pg_database,datname,name,NO,null
pg_catalog,pg_database,datdba,oid,NO,null
pg_catalog,pg_database,encoding,integer,NO,null
pg_catalog,pg_database,datlocprovider,"""char""",NO,null
pg_catalog,pg_database,datistemplate,boolean,NO,null
pg_catalog,pg_database,datallowconn,boolean,NO,null
pg_catalog,pg_database,dathasloginevt,boolean,NO,null
pg_catalog,pg_database,datconnlimit,integer,NO,null
pg_catalog,pg_database,datfrozenxid,xid,NO,null
pg_catalog,pg_database,datminmxid,xid,NO,null
pg_catalog,pg_database,dattablespace,oid,NO,null
pg_catalog,pg_database,datcollate,text,NO,null
pg_catalog,pg_database,datctype,text,NO,null
pg_catalog,pg_database,datlocale,text,YES,null
pg_catalog,pg_database,daticurules,text,YES,null
pg_catalog,pg_database,datcollversion,text,YES,null
pg_catalog,pg_database,datacl,ARRAY,YES,null
pg_catalog,pg_db_role_setting,setdatabase,oid,NO,null
pg_catalog,pg_db_role_setting,setrole,oid,NO,null
pg_catalog,pg_db_role_setting,setconfig,ARRAY,YES,null
pg_catalog,pg_default_acl,oid,oid,NO,null
pg_catalog,pg_default_acl,defaclrole,oid,NO,null
pg_catalog,pg_default_acl,defaclnamespace,oid,NO,null
pg_catalog,pg_default_acl,defaclobjtype,"""char""",NO,null
pg_catalog,pg_default_acl,defaclacl,ARRAY,NO,null
pg_catalog,pg_depend,classid,oid,NO,null
pg_catalog,pg_depend,objid,oid,NO,null
pg_catalog,pg_depend,objsubid,integer,NO,null
pg_catalog,pg_depend,refclassid,oid,NO,null
pg_catalog,pg_depend,refobjid,oid,NO,null
pg_catalog,pg_depend,refobjsubid,integer,NO,null
pg_catalog,pg_depend,deptype,"""char""",NO,null
pg_catalog,pg_description,objoid,oid,NO,null
pg_catalog,pg_description,classoid,oid,NO,null
pg_catalog,pg_description,objsubid,integer,NO,null
pg_catalog,pg_description,description,text,NO,null
pg_catalog,pg_enum,oid,oid,NO,null
pg_catalog,pg_enum,enumtypid,oid,NO,null
pg_catalog,pg_enum,enumsortorder,real,NO,null
pg_catalog,pg_enum,enumlabel,name,NO,null
pg_catalog,pg_event_trigger,oid,oid,NO,null
pg_catalog,pg_event_trigger,evtname,name,NO,null
pg_catalog,pg_event_trigger,evtevent,name,NO,null
pg_catalog,pg_event_trigger,evtowner,oid,NO,null
pg_catalog,pg_event_trigger,evtfoid,oid,NO,null
pg_catalog,pg_event_trigger,evtenabled,"""char""",NO,null
pg_catalog,pg_event_trigger,evttags,ARRAY,YES,null
pg_catalog,pg_extension,oid,oid,NO,null
pg_catalog,pg_extension,extname,name,NO,null
pg_catalog,pg_extension,extowner,oid,NO,null
pg_catalog,pg_extension,extnamespace,oid,NO,null
pg_catalog,pg_extension,extrelocatable,boolean,NO,null
pg_catalog,pg_extension,extversion,text,NO,null
pg_catalog,pg_extension,extconfig,ARRAY,YES,null
pg_catalog,pg_extension,extcondition,ARRAY,YES,null
pg_catalog,pg_file_settings,sourcefile,text,YES,null
pg_catalog,pg_file_settings,sourceline,integer,YES,null
pg_catalog,pg_file_settings,seqno,integer,YES,null
pg_catalog,pg_file_settings,name,text,YES,null
pg_catalog,pg_file_settings,setting,text,YES,null
pg_catalog,pg_file_settings,applied,boolean,YES,null
pg_catalog,pg_file_settings,error,text,YES,null
pg_catalog,pg_foreign_data_wrapper,oid,oid,NO,null
pg_catalog,pg_foreign_data_wrapper,fdwname,name,NO,null
pg_catalog,pg_foreign_data_wrapper,fdwowner,oid,NO,null
pg_catalog,pg_foreign_data_wrapper,fdwhandler,oid,NO,null
pg_catalog,pg_foreign_data_wrapper,fdwvalidator,oid,NO,null
pg_catalog,pg_foreign_data_wrapper,fdwacl,ARRAY,YES,null
pg_catalog,pg_foreign_data_wrapper,fdwoptions,ARRAY,YES,null
pg_catalog,pg_foreign_server,oid,oid,NO,null
pg_catalog,pg_foreign_server,srvname,name,NO,null
pg_catalog,pg_foreign_server,srvowner,oid,NO,null
pg_catalog,pg_foreign_server,srvfdw,oid,NO,null
pg_catalog,pg_foreign_server,srvtype,text,YES,null
pg_catalog,pg_foreign_server,srvversion,text,YES,null
pg_catalog,pg_foreign_server,srvacl,ARRAY,YES,null
pg_catalog,pg_foreign_server,srvoptions,ARRAY,YES,null
pg_catalog,pg_foreign_table,ftrelid,oid,NO,null
pg_catalog,pg_foreign_table,ftserver,oid,NO,null
pg_catalog,pg_foreign_table,ftoptions,ARRAY,YES,null
pg_catalog,pg_group,groname,name,YES,null
pg_catalog,pg_group,grosysid,oid,YES,null
pg_catalog,pg_group,grolist,ARRAY,YES,null
pg_catalog,pg_hba_file_rules,rule_number,integer,YES,null
pg_catalog,pg_hba_file_rules,file_name,text,YES,null
pg_catalog,pg_hba_file_rules,line_number,integer,YES,null
pg_catalog,pg_hba_file_rules,type,text,YES,null
